ITEST_id,AveKnow,AveCarelessness,AveCorrect,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming
6962,0.072785,0.042718,0.271293,0.197033,0.719096,0.029627,0.153508,0.113108,0.566658
6964,0.381522,0.196912,0.465561,0.237355,0.645349,0.079359,0.105077,0.165269,0.105597
6969,0.469345,0.225217,0.644444,0.274364,0.643823,0.077014,0.079755,0.288483,0.005357
6974,0.175776,0.099542,0.404762,0.244653,0.650209,0.088081,0.122125,0.174118,0.098049
6978,0.234157,0.075475,0.525862,0.302715,0.568719,0.100633,0.035032,0.327995,0.003915
6979,0.284625,0.144055,0.480300,0.232274,0.680341,0.112127,0.084598,0.176104,0.118719
6980,0.320090,0.150911,0.563636,0.236095,0.670703,0.104926,0.105866,0.176540,0.029071
6984,0.259245,0.150559,0.439781,0.258804,0.658992,0.139513,0.161474,0.183106,0.037602
6989,0.198378,0.117853,0.407895,0.240735,0.660199,0.112989,0.060664,0.187254,0.148010
7003,0.198909,0.112330,0.382569,0.225244,0.655249,0.115575,0.145545,0.156061,0.147343
7012,0.322575,0.184411,0.470828,0.233456,0.655991,0.085888,0.101914,0.194566,0.132856
7014,0.097999,0.065809,0.303030,0.257468,0.644653,0.092825,0.068873,0.247527,0.085993
7015,0.101573,0.058648,0.282300,0.196440,0.681814,0.051253,0.125390,0.113387,0.413257
7016,0.185919,0.105838,0.404624,0.303012,0.613784,0.116237,0.074764,0.289865,0.009158
7021,0.116130,0.060547,0.383178,0.298443,0.622919,0.152536,0.128006,0.248544,0.011648
7022,0.149869,0.085484,0.431373,0.290400,0.598039,0.050812,0.347161,0.365435,0.056344
7023,0.353238,0.190923,0.527881,0.249143,0.656134,0.112132,0.123961,0.174998,0.017624
7028,0.068011,0.045015,0.285714,0.258435,0.618657,0.099022,0.137558,0.251294,0.139121
7045,0.307226,0.187529,0.422131,0.286659,0.635740,0.100643,0.139451,0.282783,0.022999
7046,0.166440,0.068202,0.445122,0.278141,0.597961,0.084882,0.229721,0.267630,0.021195
7047,0.593535,0.202352,0.813953,0.221835,0.684242,0.023414,0.053762,0.197062,0.004371
7057,0.133918,0.101971,0.240741,0.309372,0.644431,0.157402,0.163140,0.381764,0.023426
7058,0.095194,0.061935,0.313433,0.223995,0.659106,0.129800,0.080809,0.138408,0.176258
7060,0.136266,0.094183,0.354839,0.277896,0.648039,0.180900,0.119904,0.259685,0.010312
7061,0.123707,0.059704,0.317949,0.217559,0.672654,0.056353,0.101916,0.142789,0.293141
7062,0.241443,0.136800,0.479452,0.264867,0.657447,0.147375,0.089619,0.197900,0.013176
7064,0.076615,0.041203,0.247059,0.230976,0.651744,0.052813,0.120605,0.169794,0.279635
7067,0.220791,0.118889,0.400826,0.297325,0.624383,0.197843,0.161362,0.280416,0.019300
7073,0.088260,0.064892,0.266667,0.256818,0.603194,0.082243,0.150067,0.213072,0.167083
7074,0.595107,0.273364,0.710526,0.207795,0.707941,0.047925,0.060904,0.174263,0.042409
7076,0.136841,0.081807,0.315029,0.246923,0.665513,0.119398,0.082055,0.222597,0.102246
7079,0.131406,0.085322,0.353204,0.225506,0.682498,0.079558,0.109851,0.163543,0.118451
7083,0.277729,0.155061,0.491667,0.280501,0.616096,0.112857,0.255546,0.276797,0.019305
7087,0.274756,0.164913,0.366337,0.297019,0.595463,0.091210,0.188925,0.373631,0.109525
709,0.182084,0.116025,0.317161,0.205802,0.678511,0.066908,0.126618,0.131117,0.360084
7090,0.255751,0.148268,0.404337,0.239180,0.658505,0.132615,0.117011,0.160443,0.087582
7093,0.348128,0.188455,0.512786,0.247265,0.665648,0.131310,0.149272,0.178605,0.048063
7095,0.458485,0.285738,0.476190,0.314406,0.633187,0.155325,0.182436,0.384065,0.011036
710,0.186772,0.084717,0.364143,0.221510,0.628663,0.095825,0.141137,0.149267,0.250434
7104,0.091705,0.063210,0.198347,0.357967,0.542016,0.189359,0.081279,0.455328,0.004135
7109,0.096268,0.060446,0.350282,0.320669,0.644355,0.182729,0.150811,0.324764,0.032534
7110,0.161039,0.101620,0.341054,0.203653,0.669471,0.091439,0.109512,0.116512,0.292578
7116,0.495613,0.261107,0.685484,0.313437,0.629942,0.089537,0.102507,0.454125,0.004335
7131,0.098641,0.044665,0.342723,0.299226,0.614618,0.210414,0.143899,0.319148,0.028551
7137,0.276135,0.140875,0.510806,0.257102,0.632667,0.102231,0.155184,0.223405,0.061819
7143,0.104831,0.054851,0.329114,0.223920,0.668810,0.071076,0.084540,0.153154,0.308012
7155,0.503651,0.306393,0.563380,0.266399,0.660278,0.104349,0.173493,0.310806,0.016953
7164,0.099281,0.076647,0.291667,0.253795,0.614137,0.083634,0.139372,0.242137,0.126407
7170,0.113107,0.077460,0.293930,0.238903,0.655875,0.088156,0.137931,0.164277,0.255582
7174,0.096351,0.058424,0.381818,0.298648,0.618833,0.153384,0.177899,0.254141,0.007858
7175,0.071964,0.031362,0.273483,0.176807,0.711879,0.076761,0.097866,0.110449,0.585182
7178,0.081372,0.054628,0.364943,0.274767,0.633689,0.164535,0.152887,0.247161,0.064539
7179,0.200418,0.104517,0.422131,0.268287,0.643537,0.108830,0.114511,0.258720,0.013371
7181,0.162983,0.100755,0.304541,0.213623,0.666090,0.051169,0.131242,0.130962,0.242708
7183,0.145442,0.071875,0.394595,0.254526,0.655368,0.106516,0.100395,0.209742,0.071460
7187,0.085334,0.051925,0.276018,0.240239,0.617677,0.094725,0.148926,0.183502,0.216114
7189,0.273180,0.164540,0.368479,0.243327,0.640478,0.108532,0.138058,0.170347,0.117476
7190,0.114802,0.071009,0.412698,0.246038,0.668582,0.245046,0.093585,0.196150,0.045616
7211,0.436720,0.193448,0.661538,0.234748,0.680063,0.106300,0.089435,0.210060,0.011170
7214,0.171761,0.099687,0.368182,0.202506,0.690816,0.050192,0.079946,0.143128,0.396406
7219,0.148989,0.102441,0.323358,0.193235,0.685643,0.106896,0.135618,0.098664,0.327664
7223,0.054794,0.045845,0.277228,0.247032,0.604602,0.102298,0.127687,0.214142,0.252059
7224,0.309172,0.156354,0.502793,0.259116,0.612901,0.134742,0.115463,0.202732,0.047601
7225,0.093756,0.061616,0.335570,0.296853,0.626489,0.118352,0.137352,0.266163,0.032202
7228,0.199647,0.130592,0.404008,0.209236,0.679208,0.089823,0.180518,0.142587,0.168388
7233,0.078163,0.071539,0.274510,0.267752,0.633112,0.156807,0.157443,0.156329,0.070266
7236,0.129049,0.071729,0.376518,0.289565,0.587557,0.125449,0.234331,0.288358,0.097875
7238,0.163380,0.065803,0.396825,0.329290,0.596042,0.140396,0.050503,0.465584,0.012057
7239,0.141000,0.076108,0.379845,0.270093,0.636907,0.127881,0.108874,0.192015,0.048788
7247,0.694489,0.404782,0.755920,0.236557,0.654716,0.043390,0.202432,0.209349,0.005129
7249,0.195103,0.118085,0.360000,0.267625,0.636048,0.112255,0.139973,0.187296,0.063014
7251,0.366283,0.220399,0.462396,0.257450,0.616064,0.080211,0.158224,0.199260,0.079190
7253,0.359202,0.151010,0.523985,0.262158,0.662084,0.087032,0.089348,0.208549,0.031447
7258,0.095793,0.057944,0.298027,0.229488,0.661261,0.068711,0.122667,0.152960,0.233964
7259,0.196931,0.123125,0.409449,0.276523,0.619168,0.183408,0.263782,0.241414,0.016554
726,0.085100,0.064334,0.266160,0.215825,0.715405,0.114722,0.099893,0.208625,0.292138
7267,0.541876,0.281699,0.663265,0.238405,0.681001,0.085393,0.168892,0.183989,0.008419
7269,0.217077,0.075765,0.509259,0.343380,0.573485,0.095463,0.058775,0.381513,0.005970
7270,0.107340,0.069314,0.275912,0.212156,0.665677,0.096201,0.177547,0.123341,0.325655
7275,0.222876,0.134709,0.392051,0.229038,0.677223,0.132689,0.126337,0.144567,0.155065
7278,0.106437,0.042012,0.284171,0.180400,0.694537,0.027727,0.135643,0.088539,0.652089
7283,0.143799,0.083399,0.369352,0.232805,0.655073,0.097681,0.137310,0.186073,0.276959
7288,0.249765,0.089402,0.548077,0.285176,0.624537,0.130070,0.039878,0.343589,0.005644
7289,0.080731,0.049737,0.351648,0.306381,0.632865,0.131581,0.191030,0.285214,0.023231
7292,0.293449,0.182949,0.404762,0.266975,0.596588,0.150035,0.117446,0.288795,0.104102
7294,0.120655,0.082825,0.309077,0.207239,0.676005,0.065413,0.140940,0.121906,0.272884
7295,0.109641,0.061983,0.262795,0.211351,0.662299,0.069574,0.134343,0.122113,0.285362
7296,0.113706,0.065481,0.150000,0.336084,0.478555,0.076529,0.067406,0.714901,0.077396
7297,0.131786,0.088934,0.294521,0.307524,0.629944,0.168628,0.046866,0.349393,0.046889
7302,0.099464,0.067999,0.354839,0.290299,0.640328,0.082238,0.277903,0.343747,0.095764
7307,0.100750,0.064784,0.303704,0.219303,0.673833,0.123298,0.082113,0.151845,0.284216
7308,0.319437,0.169185,0.543568,0.266112,0.653284,0.140156,0.095810,0.210960,0.015541
7310,0.149338,0.088922,0.372188,0.272106,0.652156,0.140214,0.101179,0.196539,0.032502
7313,0.190340,0.085244,0.458101,0.236292,0.621885,0.095735,0.177521,0.159310,0.063946
7322,0.097778,0.063573,0.289175,0.209035,0.677270,0.065803,0.110885,0.139368,0.297139
7329,0.177221,0.113605,0.318182,0.216468,0.684752,0.065673,0.138951,0.254559,0.343739
7337,0.133668,0.048324,0.310526,0.209977,0.657226,0.013486,0.129289,0.172659,0.384771
7341,0.132166,0.088983,0.354271,0.253697,0.655202,0.135009,0.116272,0.189618,0.110394
7345,0.083869,0.047909,0.295229,0.202815,0.673231,0.099097,0.104775,0.129066,0.449026
7355,0.371038,0.181229,0.598891,0.230801,0.698270,0.074955,0.118799,0.161527,0.054416
7365,0.084559,0.046567,0.238462,0.210294,0.655658,0.052143,0.124395,0.148718,0.384522
7369,0.126479,0.069985,0.268476,0.203921,0.661693,0.065564,0.141511,0.111086,0.308199
738,0.082388,0.062900,0.274194,0.291495,0.634847,0.132456,0.129184,0.271943,0.014242
739,0.542651,0.228932,0.713904,0.211532,0.699602,0.104957,0.032600,0.164740,0.005154
7398,0.346001,0.161553,0.518421,0.241405,0.663487,0.129935,0.148447,0.195672,0.056714
7401,0.113609,0.077740,0.287958,0.279038,0.628204,0.120127,0.102666,0.326793,0.049881
7417,0.171949,0.099801,0.291439,0.212541,0.639269,0.099922,0.148089,0.146744,0.279975
743,0.106913,0.062539,0.259542,0.207430,0.662048,0.067196,0.102633,0.113667,0.298914
7431,0.204312,0.095489,0.497908,0.273262,0.671120,0.090716,0.127158,0.246774,0.026107
7432,0.339300,0.196677,0.412979,0.250271,0.642410,0.120231,0.111495,0.229469,0.042562
7438,0.066752,0.051124,0.293578,0.321371,0.585688,0.208070,0.097726,0.436762,0.004101
7439,0.117516,0.094513,0.291892,0.252749,0.668047,0.126331,0.079661,0.267827,0.182780
744,0.221947,0.120057,0.445946,0.278306,0.637042,0.118255,0.283100,0.315081,0.029447
7443,0.104697,0.044992,0.298507,0.263928,0.615427,0.112621,0.111335,0.334827,0.179188
7446,0.123598,0.075295,0.350820,0.279608,0.661622,0.104880,0.074655,0.207845,0.023454
7449,0.494149,0.253055,0.590769,0.227052,0.674803,0.115264,0.138646,0.154528,0.079868
7455,0.291810,0.113821,0.557746,0.274299,0.649967,0.109655,0.057158,0.265685,0.014229
7457,0.196131,0.083056,0.399621,0.237139,0.651837,0.086668,0.093511,0.177109,0.196011
7469,0.327705,0.182829,0.508091,0.267643,0.654970,0.113863,0.091239,0.247911,0.094483
747,0.423765,0.195322,0.546468,0.268179,0.653501,0.118440,0.102134,0.230023,0.009369
7473,0.042403,0.033536,0.181818,0.344404,0.548340,0.197083,0.110884,0.431735,0.014405
7478,0.110396,0.066974,0.361050,0.270143,0.680715,0.162399,0.132639,0.198354,0.021550
7484,0.315596,0.182558,0.460840,0.232601,0.666283,0.103645,0.107107,0.182209,0.119274
7487,0.184206,0.100795,0.412821,0.241632,0.675401,0.130039,0.154438,0.171103,0.053139
7492,0.368460,0.152840,0.534188,0.265869,0.650303,0.108382,0.176519,0.260691,0.007239
7493,0.224966,0.124395,0.430464,0.265461,0.639784,0.146632,0.105618,0.199226,0.026724
7495,0.255084,0.161860,0.392857,0.218630,0.651013,0.107803,0.109013,0.153987,0.115822
7501,0.620876,0.379623,0.613497,0.269467,0.612329,0.098622,0.212340,0.257585,0.007522
7505,0.443224,0.170052,0.736842,0.287340,0.653654,0.081745,0.045993,0.402394,0.004033
7507,0.503861,0.237130,0.697051,0.250174,0.659663,0.092672,0.080506,0.250555,0.021838
7508,0.149566,0.095686,0.356185,0.241247,0.661268,0.112218,0.175095,0.160654,0.102560
7511,0.138624,0.084100,0.326511,0.238458,0.664025,0.098430,0.141222,0.154876,0.162748
7517,0.157868,0.086933,0.354545,0.253637,0.644327,0.098625,0.107459,0.220037,0.163382
752,0.122772,0.068718,0.312741,0.204664,0.701791,0.071333,0.124580,0.127440,0.460099
7525,0.157556,0.079043,0.374220,0.279224,0.657087,0.117866,0.086144,0.179249,0.015327
7531,0.108448,0.068041,0.305870,0.220771,0.643405,0.121723,0.142396,0.144000,0.183090
7532,0.216164,0.075684,0.356021,0.279146,0.623523,0.123352,0.083159,0.237612,0.086266
7537,0.238604,0.138892,0.455253,0.235401,0.657858,0.102125,0.206253,0.158504,0.095197
7541,0.137087,0.087870,0.372168,0.246773,0.650783,0.116338,0.124431,0.171344,0.087388
7542,0.292125,0.126372,0.483568,0.237224,0.652034,0.098151,0.053363,0.158154,0.079953
7543,0.147784,0.068946,0.348540,0.195084,0.694062,0.053979,0.073300,0.121162,0.519289
7557,0.136970,0.084801,0.349776,0.263531,0.624766,0.166658,0.111763,0.235808,0.107522
756,0.181529,0.082515,0.463127,0.260784,0.677686,0.093997,0.111687,0.213553,0.016264
7568,0.069862,0.060659,0.330159,0.233004,0.649373,0.117181,0.116576,0.211512,0.105258
7571,0.077390,0.044155,0.238447,0.185604,0.716583,0.051609,0.154047,0.106367,0.512639
7583,0.052772,0.029664,0.260794,0.220148,0.643176,0.067186,0.105630,0.151138,0.322429
7585,0.043784,0.047095,0.258065,0.307658,0.632945,0.284467,0.104327,0.225340,0.022309
7586,0.090964,0.068044,0.299859,0.240689,0.659344,0.119282,0.087790,0.188169,0.250549
7594,0.130040,0.079686,0.371841,0.246821,0.655643,0.155435,0.107840,0.213224,0.121755
7596,0.096648,0.047906,0.313752,0.234904,0.652835,0.059918,0.125425,0.164448,0.230106
7598,0.145568,0.084205,0.276551,0.232361,0.670270,0.116143,0.145013,0.132337,0.189938
7601,0.182073,0.097755,0.431579,0.360701,0.549429,0.166875,0.056136,0.500385,0.009067
7604,0.167725,0.066563,0.481928,0.296057,0.637059,0.152411,0.085906,0.370255,0.023744
7605,0.172456,0.107224,0.392102,0.247489,0.659418,0.107526,0.089976,0.188080,0.064158
7609,0.119168,0.072774,0.361204,0.287873,0.624087,0.138649,0.145264,0.225645,0.009799
7611,0.173622,0.095026,0.393939,0.275866,0.649966,0.115732,0.072901,0.209606,0.023956
7613,0.325085,0.159567,0.607843,0.251404,0.672103,0.112598,0.157185,0.257789,0.008247
7617,0.178730,0.113813,0.417647,0.265294,0.636632,0.116895,0.327303,0.224287,0.058713
7620,0.139022,0.082944,0.301435,0.222452,0.651078,0.052158,0.167000,0.153571,0.199979
7629,0.183387,0.104222,0.294872,0.300399,0.585993,0.134399,0.046828,0.541786,0.076020
763,0.116263,0.064486,0.330632,0.219778,0.684087,0.069980,0.141156,0.146549,0.319198
7635,0.232701,0.141116,0.379227,0.240094,0.626683,0.143388,0.119003,0.173904,0.097797
7636,0.128360,0.083769,0.346473,0.242647,0.639224,0.100290,0.202789,0.166241,0.082671
7646,0.146235,0.082641,0.297111,0.246190,0.651646,0.090482,0.142898,0.176293,0.108066
7649,0.286616,0.103679,0.532110,0.274770,0.648698,0.087580,0.081513,0.245459,0.013299
7650,0.091742,0.063775,0.413043,0.311421,0.585235,0.103699,0.304160,0.504736,0.020314
7651,0.243015,0.133584,0.485507,0.311151,0.585352,0.092252,0.193626,0.298744,0.009366
7654,0.214262,0.102099,0.464567,0.305629,0.600130,0.103934,0.035286,0.310124,0.019506
7655,0.105698,0.072039,0.267913,0.237128,0.633227,0.122212,0.196627,0.154167,0.143672
7660,0.286694,0.132463,0.547445,0.276640,0.646767,0.128398,0.090934,0.242630,0.010986
7662,0.369256,0.191691,0.555249,0.267291,0.656797,0.096357,0.123192,0.238558,0.010545
7663,0.135675,0.041592,0.419643,0.333053,0.496213,0.072987,0.116242,0.440106,0.002455
7666,0.138828,0.084808,0.311485,0.193851,0.700488,0.104535,0.107759,0.109055,0.378516
7676,0.122347,0.079495,0.301386,0.199762,0.691108,0.085903,0.137881,0.114275,0.291900
7679,0.561024,0.280646,0.722433,0.273139,0.647215,0.040768,0.177078,0.303747,0.010094
7680,0.251263,0.140633,0.490291,0.267071,0.631233,0.112448,0.163794,0.217043,0.050907
7681,0.081915,0.047308,0.270239,0.181203,0.723938,0.054248,0.100965,0.098283,0.479236
77,0.191948,0.094195,0.413249,0.261455,0.638636,0.063971,0.129858,0.234331,0.045096
7703,0.426445,0.186786,0.629944,0.240569,0.670004,0.073928,0.053000,0.205680,0.007702
7704,0.090152,0.070548,0.270408,0.296522,0.647269,0.205568,0.107240,0.272950,0.046334
771,0.174220,0.088677,0.388060,0.358978,0.582374,0.127455,0.062249,0.469664,0.003395
7713,0.119877,0.069409,0.281646,0.314797,0.604836,0.121886,0.097329,0.285185,0.038857
7717,0.163471,0.083003,0.340143,0.236468,0.672950,0.067171,0.118884,0.152110,0.195298
7723,0.268818,0.115100,0.521277,0.283853,0.634647,0.100299,0.074361,0.227026,0.004467
7724,0.181757,0.090678,0.500000,0.305196,0.611226,0.121713,0.075603,0.362513,0.005383
7728,0.424190,0.203946,0.548267,0.239077,0.616490,0.106070,0.182214,0.159640,0.040279
7730,0.181139,0.092905,0.380216,0.244039,0.614144,0.109182,0.157038,0.217066,0.200128
7731,0.108853,0.056929,0.343053,0.218011,0.683739,0.078996,0.066205,0.144796,0.262491
7736,0.286444,0.169869,0.432712,0.212885,0.676722,0.091094,0.095414,0.151553,0.135000
7737,0.221040,0.109656,0.510836,0.230710,0.662080,0.085517,0.109973,0.200200,0.087766
7744,0.407163,0.202171,0.559471,0.234151,0.677119,0.142556,0.122074,0.178111,0.032857
7745,0.066980,0.041198,0.259615,0.225270,0.690775,0.088142,0.148701,0.172958,0.397422
7750,0.103443,0.074546,0.258157,0.216564,0.658581,0.101154,0.152001,0.135922,0.280754
7753,0.170134,0.096888,0.371169,0.228382,0.662863,0.102253,0.197833,0.153094,0.199661
7756,0.225892,0.108576,0.384000,0.304063,0.610512,0.064908,0.075647,0.329773,0.069361
776,0.162502,0.097110,0.430556,0.293052,0.623060,0.147294,0.218703,0.274978,0.026431
7769,0.289119,0.135021,0.576613,0.279167,0.638561,0.123356,0.124669,0.266865,0.008330
7772,0.232356,0.134176,0.419679,0.246026,0.688005,0.117485,0.055222,0.154536,0.064041
7775,0.100027,0.079966,0.275472,0.257509,0.629568,0.172272,0.114189,0.169823,0.126278
7778,0.062143,0.046677,0.321101,0.262567,0.612755,0.114035,0.104571,0.270453,0.181579
7782,0.153208,0.092728,0.320482,0.251551,0.622516,0.124931,0.151162,0.186435,0.139834
7783,0.210902,0.094888,0.456522,0.271812,0.611678,0.123615,0.137851,0.287965,0.138583
781,0.145349,0.090810,0.296748,0.227937,0.639606,0.120099,0.146863,0.144831,0.228843
782,0.131711,0.090562,0.305630,0.216876,0.669166,0.078663,0.142655,0.147565,0.266641
789,0.097767,0.061795,0.274118,0.201951,0.694600,0.054767,0.153769,0.122379,0.365527
798,0.172740,0.080129,0.481481,0.245766,0.636267,0.100463,0.285901,0.211389,0.049636
799,0.305143,0.156477,0.486692,0.275972,0.602829,0.111182,0.152525,0.262347,0.011620
8,0.352416,0.183276,0.483902,0.208389,0.679126,0.115905,0.112408,0.156503,0.196561
802,0.165037,0.082103,0.400000,0.249208,0.655877,0.150340,0.099294,0.201014,0.128102
803,0.243954,0.110355,0.469697,0.239586,0.685597,0.109029,0.103981,0.183050,0.101977
808,0.343991,0.209696,0.483568,0.228067,0.665455,0.142620,0.148875,0.162892,0.064983
809,0.191809,0.117963,0.352347,0.202007,0.673925,0.077379,0.126042,0.129704,0.259832
810,0.183624,0.113137,0.378342,0.247335,0.653080,0.107675,0.141978,0.155200,0.065851
811,0.317165,0.132762,0.591195,0.290663,0.647255,0.089775,0.059455,0.303509,0.003559
819,0.116658,0.058356,0.329882,0.237454,0.613973,0.081871,0.092931,0.192090,0.251617
824,0.105947,0.076347,0.239157,0.223788,0.632878,0.152294,0.191154,0.136807,0.197920
826,0.214900,0.136739,0.385779,0.251740,0.646651,0.104087,0.201504,0.178139,0.072045
828,0.110542,0.075705,0.289262,0.200606,0.686995,0.103559,0.166432,0.115071,0.278565
83,0.074637,0.057139,0.259080,0.301128,0.595717,0.252899,0.159113,0.251265,0.045912
832,0.164541,0.096086,0.315968,0.207023,0.680438,0.068457,0.130190,0.121759,0.319916
834,0.257648,0.142740,0.408638,0.228226,0.648349,0.129295,0.137507,0.165736,0.101765
837,0.137780,0.091684,0.288321,0.195189,0.692252,0.050474,0.108255,0.118106,0.423539
838,0.156755,0.057273,0.409524,0.303193,0.640570,0.121366,0.078616,0.300638,0.020985
842,0.212452,0.134438,0.356682,0.203564,0.677347,0.120799,0.108336,0.131301,0.239904
843,0.225048,0.131119,0.364720,0.223419,0.651341,0.060991,0.132041,0.167610,0.173285
847,0.252488,0.138919,0.452138,0.268753,0.647980,0.120813,0.096362,0.195373,0.014479
848,0.124885,0.075872,0.287500,0.200606,0.678983,0.041829,0.137935,0.121386,0.433288
852,0.116929,0.070912,0.351351,0.255273,0.646060,0.104600,0.123890,0.168621,0.092570
86,0.175650,0.084595,0.408918,0.250262,0.623113,0.087392,0.146212,0.158656,0.072254
868,0.233914,0.137574,0.387054,0.221837,0.662876,0.093766,0.210353,0.152616,0.223047
869,0.066325,0.046917,0.303213,0.270709,0.627985,0.133120,0.147202,0.209228,0.072138
87,0.519111,0.198342,0.769565,0.227044,0.664749,0.072613,0.039177,0.195070,0.005256
873,0.404758,0.227987,0.570732,0.271285,0.633397,0.094828,0.096941,0.248572,0.003717
876,0.275800,0.122294,0.487013,0.267423,0.631981,0.084501,0.089961,0.268255,0.151156
887,0.268527,0.082249,0.559748,0.306851,0.611429,0.079171,0.064311,0.362576,0.012373
892,0.273067,0.119680,0.533333,0.304664,0.658688,0.120385,0.056343,0.340286,0.003247
894,0.627682,0.267434,0.810496,0.225408,0.681122,0.041139,0.025239,0.229935,0.005894
898,0.196622,0.133940,0.316354,0.229504,0.660984,0.093955,0.121002,0.275008,0.254897
9,0.185138,0.099734,0.438492,0.277149,0.644744,0.098078,0.162771,0.213378,0.005554
900,0.228168,0.103322,0.459184,0.287752,0.645026,0.148925,0.101036,0.230548,0.005191
901,0.358556,0.111224,0.641304,0.224121,0.682569,0.090952,0.078163,0.213468,0.004691
903,0.393865,0.144618,0.631455,0.255008,0.678289,0.031957,0.064548,0.209047,0.013784
909,0.045732,0.048529,0.221277,0.296848,0.638347,0.121575,0.133673,0.195544,0.030628
922,0.169394,0.085863,0.374477,0.284355,0.611127,0.125601,0.137238,0.219408,0.019325
929,0.094342,0.068544,0.328063,0.288110,0.629024,0.145373,0.136853,0.243843,0.016397
932,0.296414,0.170023,0.494208,0.245216,0.671455,0.128373,0.076894,0.164458,0.043510
934,0.133452,0.065011,0.286442,0.210035,0.641037,0.069595,0.107060,0.143333,0.438814
937,0.313890,0.202471,0.484778,0.236868,0.678654,0.165902,0.149350,0.193841,0.035909
938,0.223703,0.091620,0.575000,0.313453,0.633419,0.128836,0.145078,0.391362,0.004158
94,0.202292,0.121512,0.527273,0.303381,0.639338,0.109729,0.055948,0.459114,0.065263
943,0.205228,0.101177,0.432056,0.259654,0.663549,0.113390,0.128638,0.192931,0.025040
949,0.125219,0.074360,0.419355,0.312834,0.549381,0.195587,0.099214,0.457411,0.005298
954,0.086047,0.054577,0.247196,0.188533,0.683248,0.092588,0.173000,0.117191,0.417366
961,0.076180,0.062414,0.304469,0.247095,0.656077,0.127781,0.225427,0.180261,0.089377
964,0.213297,0.125019,0.415929,0.249125,0.660861,0.191432,0.103933,0.175483,0.062124
968,0.276943,0.158415,0.427596,0.250864,0.622607,0.110729,0.129747,0.184678,0.066896
969,0.099375,0.050151,0.288851,0.232746,0.663859,0.051356,0.147036,0.163847,0.353617
972,0.079031,0.046767,0.272420,0.248074,0.639846,0.117510,0.111576,0.215911,0.233436
993,0.107753,0.069244,0.362416,0.297493,0.620104,0.100649,0.332041,0.355250,0.078503
998,0.149706,0.091722,0.341341,0.202972,0.707412,0.066425,0.197726,0.119570,0.322251
